HL7 v2,,,FHIR Version,,Condition (IF True),,,HL7 FHIR,,,,,Comments
,,,"F-R4, F-R6",,,,,power of attorney,,PWATRNY,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,support network,,SUPNWK,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,public health,,PUBHLTH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,disaster,,DISASTER,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,threat,,THREAT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,treatment,,TREAT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,clinical trial,,CLINTRL,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,coordination of care,,COC,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,Emergency Treatment,,ETREAT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,break the glass,,BTG,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,emergency room treatment,,ERTREAT,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,population health,,POPHLTH,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
