HL7 v2,,,FHIR Version,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Core Version,Incubator Version,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
,,,"F-R4, F-R6",,,,,3008003,,White fibrocartilage, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3028004,,Transitional epithelial cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3039001,,Subcutaneous tissue structure of thigh, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3042007,,Structure of glomerular urinary pole, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3054007,,"Structure of articular surface, metacarpal, of phalanx of thumb", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3055008,,Structure of bone marrow of vertebral body, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3056009,,Structure of anteroventral nucleus of thalamus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3057000,,Nerve structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3058005,,PNS - Peripheral nervous system, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3062004,,Spinal arachnoid, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3068000,,Structure of seminal vesicle lumen, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3081007,,Mitochondrion in division, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3093003,,Structure of tendinous arch of pelvic fascia, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3100007,,Clinical crown of tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3113001,,Structure of suprachoroidal space, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3117000,,Structure of dorsal surface of index finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3118005,,Structure of trabecula carnea of left ventricle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3120008,,Pleural membrane structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3134008,,Structure of head of fourth metatarsal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3138006,,Bone tissue, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3153003,,Structure of tractus olivocochlearis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3156006,,Structure of obturator artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3159004,,Structure of costocervical trunk, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3169005,,Spinal nerve structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3178004,,Structure of raphe of soft palate, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3194006,,Endocardium of right atrium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3198009,,Monostomatic sublingual gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3215002,,Subcutaneous tissue structure of nuchal region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3222005,,All large arteries, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3227004,,Left coronary artery main stem, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3236000,,Structure of posterior segment of right upper lobe of lung, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3243006,,Structure of parametrial lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3255000,,Papillary area, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3262009,,Structure of root canal of tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3279003,,Structure of pedicle of third cervical vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3295003,,Structure of ventral anterior nucleus of thalamus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3301002,,Tectopontine fibers, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3302009,,Splenic branch of splenic artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3315000,,Structure of vestibulospinal tract, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3332001,,Occipitofrontal diameter of head, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3336003,,Haversian canal, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3341006,,Right lung structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3350008,,Entire right commissure of pulmonic valve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3362007,,Intertragal incisure structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3366005,,Structure of anterior papillary muscle of left ventricle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3370002,,Structure of supporting tissue of rectum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3374006,,Secondary spermatocyte, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3377004,,Structure of agger nasi, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3382006,,Structure of rima oris, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3383001,,Nonsegmented basophil, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3394002,,Suboccipitobregmatic diameter of head, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3395001,,Structure of superior palpebral arch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3396000,,Structure of mesogastrium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3400000,,Cell of bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3409004,,Structure of lateral margin of forearm, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3417007,,Structure of rotator muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3438001,,Deep lymphatic of upper extremity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3444002,,Thalamostriate vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3447009,,Penetrated oocyte, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3460003,,Structure of anterodorsal nucleus of thalamus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3462006,,Structure of commissure of tricuspid valve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3471002,,Posterior midline of trunk, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3478008,,Structure of vastus medialis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3481003,,Structure of embryonic testis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3488009,,"Annulate lamella, cisternal lumen", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3490005,,Subcutaneous tissue structure of suboccipital region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3524005,,Structure of lateral wall of mastoid antrum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3538003,,Structure of capsule of proximal tibiofibular joint, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3541007,,Structure of dorsal metatarsal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3553006,,Structure of thyroid capsule, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3556003,,Structure of dorsal nucleus of trapezoid body, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3563003,,Muscularis of ureter, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3572006,,Vertebral body, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3578005,,Structure of body of gallbladder, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3582007,,Structure of gastrophrenic ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3584008,,T10 dorsal arch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3594003,,Structure of straight part of longus colli muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3608004,,Ischiococcygeus muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3609007,,Structure of occipital branch of posterior auricular artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3646006,,Lamellipodium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3663005,,Structure of tympanic ostium of Eustachian tube, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3665003,,Pelvic wall structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3670005,,Entire subpyloric lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3711007,,Great vessel, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3743007,,Structure of lateral thoracic artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3761003,,Structure of nucleus pulposus of intervertebral disc of first thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3766008,,Subcutaneous tissue structure of lower extremity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3785006,,Entire dorsal metacarpal ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3788008,,Structure of apical segment of right lower lobe of lung, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3789000,,Enteroendocrine cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3810000,,Septal cartilage structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3838008,,Structure of apex of coccyx, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3860006,,Structure of transplanted liver, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3865001,,Structure of interscapular region of back, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3867009,,Structure of dorsal surface of great toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3876002,,Subcutaneous tissue structure of femoral region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3877006,,Structure of common carotid plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3910004,,Subcutaneous tissue structure of lateral surface of fourth toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3916005,,Structure of occipital lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3924000,,Structure of pericardiophrenic artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3931001,,OW - Oval window, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3935005,,Head of tenth rib structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3937002,,Structure of entorhinal cortex, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3954005,,Lacrimal sac structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3956007,,Structure of fifth metatarsal articular facet of fourth metatarsal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3959000,,Structure of rectus capitis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3960005,,Olfactory tract structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3964001,,Structure of gyrus of brain, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3966004,,Entire parietal branch of anterior cerebral artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3977005,,Subcutaneous tissue structure of concha, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3984002,,Deep vein of clitoris, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,3989007,,Structure of medial globus pallidus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4015004,,"Chromosomes, group A", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4019005,,Posterior commissure of labium majorum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4029003,,Eosinophilic progranulocyte, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4061004,,Lateral orbital wall, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4066009,,Structure of capsule of proximal interphalangeal joint of index finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4072009,,Structure of fourth coccygeal vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4081003,,Entire dorsal lingual vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4093007,,Structure of vagus nerve bronchial branch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4111006,,Macula of the saccule, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4117005,,Lumbosacral spinal cord central canal structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4121003,,Structure of superior frontal sulcus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4146003,,Structure of artery of extremity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4148002,,Structure of palmar surface of little finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4150005,,Celiac nervous plexus structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4158003,,Abdominal aortic plexus structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4159006,,Hyparterial bronchus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4180000,,Both lower extremities, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4193005,,Entire extensor tendon and tendon sheath of fifth toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4205002,,Türk cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4212006,,Epithelial cells, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4215008,,Head of second rib structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4247003,,Bone structure of first metacarpal, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4258007,,Posterior tibial vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4268002,,Lateral spinorubral tract, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4276000,,Structure of inferior articular process of seventh cervical vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4281009,,Structure of middle portion of ileum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4295007,,Structure of paracortical area of lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4303006,,Cartilage canal, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4312008,,Anterior midline of abdomen, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4317002,,Structure of spinalis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4328003,,Protoplasmic astrocyte, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4335006,,Upper jaw region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4352005,,Structure of subchorionic space, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4358009,,Structure of lateral surface of little finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4360006,,Stratum spinosum structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4369007,,Small intestine mucous membrane structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4371007,,Structure of fourth metatarsal facet of lateral cuneiform bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4375003,,Structure of incisure of cartilaginous portion of auditory canal, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4377006,,Structure of parafascicular nucleus of thalamus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4394008,,Scala vestibuli structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4402002,,Structure of anterior articular surface for talus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4419000,,Tracheal submucosa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4421005,,Cellular structures, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4430002,,Structure of clivus ossis sphenoidalis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4432005,,Structure of ductus arteriosus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4442007,,Dental arch structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4486002,,Structure of accessory sinus gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4524000,,Structure of subclavian plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4527007,,Joint structure of lower extremity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4537002,,Structure of internal medullary lamina of thalamus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4548009,,"Lamellated granule, as in surfactant-secreting cell", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4549001,,"Entire vagus nerve parasympathetic fibers to liver, gallbladder, bile ducts and pancreas", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4566004,,Structure of tentorium cerebelli, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4573009,,Desmosome, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4578000,,Skin structure of posterior surface of thigh, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4583008,,Structure of splenius muscle of trunk, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4588004,,Structure of middle trunk of brachial plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4596009,,Larynx structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4603002,,Structure of base of phalanx of foot, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4606005,,Tubercle of eighth rib structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4621004,,Structure of lesser tuberosity of humerus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4624007,,Structure of lymphatic cord, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4647008,,"Lipid droplet, homogeneous", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4651005,,Structure of tunica albuginea of corpus spongiosum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4658004,,Skin structure of nuchal region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4677002,,"Basal lamina, inclusion in subepithelial location", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4703008,,Cardinal vein structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4717004,,Neutrophilic myelocyte, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4718009,,Entire venous plexus of the foramen ovale basis cranii, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4743003,,Structure of ventral sacrococcygeal ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4755009,,Structure of medial surface of great toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4759003,,Structure of gemellus muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4766002,,Structure of supracardinal vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4768001,,Structure of perineal nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4774001,,Structure of phrenic nerve pericardial branch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4775000,,Structure of ventral posterior inferior nucleus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4799000,,Deiter cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4810005,,Structure of uterine venous plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4812002,,Anterior tibial compartment structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4828007,,Femoral canal structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4840007,,Subcutaneous tissue structure of ring finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4843009,,Ampulla of semicircular duct, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4861000,,Structure of tuberculum impar, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4866005,,Constrictor muscle of pharynx structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4870002,,Structure of dorsal tegmental nuclei of midbrain, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4871003,,Lamina of modiolus of cochlea, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4881004,,Entire sublingual vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4888005,,Entire interlobular vein of kidney, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4897009,,"Cell membrane, prokaryotic", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4905007,,Structure of uterovaginal plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4906008,,Mastoid antrum structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4924005,,Cerebellar gracile lobule, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4942000,,Lower limb lymph node structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4954000,,Structure of radial notch of ulna, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4956003,,Subcutaneous tissue structure of back, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,4958002,,Amygdaloid structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5001007,,Structure of superior temporal sulcus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5023006,,Structure of yellow bone marrow, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5026003,,Structure of posterior surface of prostate, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5046008,,Structure of superficial dorsal veins of clitoris, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5068003,,Structure of obturator internus muscle ischial bursa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5069006,,Structure of rugal column, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5076001,,Structure of infrasternal angle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5115006,,Structure of posterior auricular vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5122003,,Entire angle of first rib, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5128004,,Lens zonules, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5140004,,Permanent upper right 6 tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5192008,,Structure of intervertebral foramen of twelfth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5194009,,Structure of epithelium of lens, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5195005,,Structure of right external carotid artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5204005,,Superior ileocecal recess, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5213007,,Frontal vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5225005,,Structure of uterine ostium of fallopian tube, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5228007,,Right cerebral hemisphere structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5229004,,Structure of mucosa of gallbladder, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5261000,,Structure of thoracic intervertebral disc, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5272005,,Skin structure of lateral portion of neck, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5279001,,Structure of foramen singulare, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5296000,,Structure of anterior mediastinal lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5324007,,Structure of superior pole of kidney, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5329002,,Bone structure of C4, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5336001,,Structure of inferior frontal gyrus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5347008,,"Synaptic specialization, cytoplasmic", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5362005,,Structure of median arcuate ligament of diaphragm, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5366008,,Hippocampal structure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5379004,,Small intestine muscularis propria, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5382009,,Superior fascia of perineum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5394000,,Uterine paracervical lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5398002,,Normal fat pad, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5403001,,Articular process of third lumbar vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5421003,,Sex chromosome Y, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5427004,,Apocrine intraepidermal duct, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5458003,,Deep artery of clitoris, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5459006,,Cardiac incisure of stomach, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5491007,,Lacrimal part of orbicularis oculi muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5493005,,Metacarpophalangeal joint of little finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5498001,,Superior aberrant ductule of epididymis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5501001,,Hyaloid artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5520004,,Subcutaneous tissue of chin, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5538001,,Tegmental portion of pons, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5542003,,Crista marginalis of tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5544002,,Longitudinal layer of duodenal muscularis propria, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5560003,,Alveolar ridge mucous membrane, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5564007,,Singlet, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5574005,,Seventh costal cartilage, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5580002,,Tendon of supraspinatus muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5597008,,Retina of right eye, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5611001,,Anulus fibrosus of intervertebral disc of fifth cervical vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5625000,,Navicular facet of intermediate cuneiform bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5627008,,Right visceral pleura, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5633004,,Muscular portion of interventricular septum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5643001,,Canal of stomach, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5644007,,Fractured membrane P face, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5653000,,Inner surface of seventh rib, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5665001,,Retina, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5668004,,Lower digestive tract, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5677006,,Lenticular fasciculus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5682004,,Subcutaneous tissue of upper extremity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5696005,,Articular part of tubercle of ninth rib, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5697001,,Skin of lateral surface of finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5709001,,Multifidus muscles, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5713008,,Submandibular triangle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5717009,,Temporal fossa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5718004,,Tendon and tendon sheath of leg and ankle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5727003,,Anterior cervical lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5742000,,Skin of forearm, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5751008,,Subcutaneous tissue of anterior portion of neck, http://snomed.info/sct,,
